fd,seed,unit,bin,median_abs_s,n
FD003,2,50,5,2.584790124562642,13
FD003,2,50,6,0.8547426332093558,13
FD003,2,50,7,1.115041555216874,13
FD003,2,50,8,1.7505312795135637,13
FD003,2,50,9,0.4767257837399466,14
FD003,2,35,0,0.15971072570229045,20
FD003,2,35,1,0.17264033596731912,20
FD003,2,35,2,0.2199501349705517,20
FD003,2,35,3,0.3193682755607381,20
FD003,2,35,4,0.6817712013470634,20
FD003,2,35,5,0.552532577854613,20
FD003,2,35,6,0.6289177642160095,20
FD003,2,35,7,0.7936587909280781,20
FD003,2,35,8,0.416713647438901,20
FD003,2,35,9,0.3760936191521,21
FD003,2,8,0,0.5379470186722443,23
FD003,2,8,1,0.6879223801000677,24
FD003,2,8,2,1.0167019952470144,24
FD003,2,8,3,1.2421050832170923,23
FD003,2,8,4,1.5205069672783118,24
FD003,2,8,5,0.8310930887705612,24
FD003,2,8,6,1.3514844091349114,23
FD003,2,8,7,0.2467182867525175,24
FD003,2,8,8,0.5251478059141754,24
FD003,2,8,9,0.7674275764064589,24
FD003,2,76,0,0.25631348718614877,12
FD003,2,76,1,0.4674596433818114,12
FD003,2,76,2,1.8181097717272428,12
FD003,2,76,3,1.0373788340643813,13
FD003,2,76,4,2.422020024273489,12
FD003,2,76,5,1.269375076060336,12
FD003,2,76,6,0.1526985144303625,13
FD003,2,76,7,0.9325811689304324,12
FD003,2,76,8,0.4861891809115188,12
FD003,2,76,9,0.22795015241459532,13
FD003,2,83,0,0.6095533203715224,15
FD003,2,83,1,1.1151735707142072,15
FD003,2,83,2,0.7930175137409117,15
FD003,2,83,3,0.3154861636371805,15
FD003,2,83,4,0.8565129183121796,15
FD003,2,83,5,1.4263507209980097,15
FD003,2,83,6,0.6143204358379364,15
FD003,2,83,7,0.9096936901380503,15
FD003,2,83,8,0.3241132374120722,15
FD003,2,83,9,0.5901962837707289,16
FD003,2,44,0,0.7273553848174865,14
FD003,2,44,1,1.64817834560869,15
FD003,2,44,2,0.3365562864174365,16
FD003,2,44,3,0.39571644409779083,14
FD003,2,44,4,0.9677273446347187,15
FD003,2,44,5,0.8078591873014406,16
FD003,2,44,6,0.410383778720695,15
FD003,2,44,7,0.42786422723577844,14
FD003,2,44,8,0.5128579077232909,15
FD003,2,44,9,0.6612640587188232,16
FD003,2,23,0,0.43866153973462024,16
FD003,2,23,1,0.4783440899704881,17
FD003,2,23,2,0.4677191193451292,16
FD003,2,23,3,0.5877703076806665,17
FD003,2,23,4,0.944617574432117,16
FD003,2,23,5,3.405453071216886,17
FD003,2,23,6,0.4904355204211084,17
FD003,2,23,7,0.5454263319068222,16
FD003,2,23,8,0.9275592005303915,17
FD003,2,23,9,0.5229131287576265,17
FD003,2,73,0,0.16940541852094002,18
FD003,2,73,1,0.1474220618845738,18
FD003,2,73,2,0.20117239100577108,19
FD003,2,73,3,0.3932924244402697,18
FD003,2,73,4,0.9622845910759305,19
FD003,2,73,5,1.4207293089286153,19
FD003,2,73,6,0.19470459842210064,18
FD003,2,73,7,1.4803618455391083,18
FD003,2,73,8,0.5230413287475902,19
FD003,2,73,9,0.2839825241302533,19
FD003,2,16,0,0.12663194372256212,31
FD003,2,16,1,0.13779378028591519,31
FD003,2,16,2,0.13953584070009756,32
FD003,2,16,3,0.11183624812168154,31
FD003,2,16,4,0.5119090849993269,31
FD003,2,16,5,0.9099718644538908,32
FD003,2,16,6,0.6060312421042031,31
FD003,2,16,7,0.46234409325904413,32
FD003,2,16,8,0.5859211124941975,31
FD003,2,16,9,0.26718414165553495,32
FD003,2,41,0,0.14575084758056037,26
FD003,2,41,1,0.12149617193425838,26
FD003,2,41,2,0.2072000839431777,27
FD003,2,41,3,0.0926701841045659,26
FD003,2,41,4,0.34919214744355165,27
FD003,2,41,5,0.6995595726740237,27
FD003,2,41,6,0.6394732877258802,26
FD003,2,41,7,0.5847158516207542,26
FD003,2,41,8,0.5340999181681908,27
FD003,2,41,9,0.26547553812739183,27
FD003,3,11,0,0.053338912229683996,16
FD003,3,11,1,0.1767105905123178,17
FD003,3,11,2,0.15423161161317922,17
FD003,3,11,3,2.6077118018760386,16
FD003,3,11,4,3.6088375062241576,17
FD003,3,11,5,3.5742870120517707,17
FD003,3,11,6,1.73442272534321,16
FD003,3,11,7,1.481570566773986,17
FD003,3,11,8,0.3163640372821658,17
FD003,3,11,9,0.5557107778572982,17
FD003,3,42,0,0.06795753267357223,16
FD003,3,42,1,0.15746685475859917,16
FD003,3,42,2,0.9533802688878932,16
FD003,3,42,3,4.6640719883549355,17
FD003,3,42,4,5.792853234599205,16
FD003,3,42,5,3.1525491821303233,16
FD003,3,42,6,3.1885072957350866,17
FD003,3,42,7,0.8525886096643992,16
FD003,3,42,8,0.1263732801711864,16
FD003,3,42,9,0.5216794337597117,17
FD003,3,75,0,0.1806730234813448,22
FD003,3,75,1,0.1418448364256119,23
FD003,3,75,2,0.19468715013378682,23
FD003,3,75,3,0.26845748078261655,23
FD003,3,75,4,0.4019652187124205,23
FD003,3,75,5,0.8922555216012651,23
FD003,3,75,6,1.7772004131927706,23
FD003,3,75,7,0.4526129732152662,23
FD003,3,75,8,0.5285690369782723,23
FD003,3,75,9,0.528354156444095,23
FD003,3,20,0,0.13138454347518289,30
FD003,3,20,1,0.23856394047438342,31
FD003,3,20,2,0.16345112801203696,31
FD003,3,20,3,0.38751089084762846,31
FD003,3,20,4,0.3082651960838293,30
FD003,3,20,5,0.447211053824703,31
FD003,3,20,6,0.5111002613830806,31
FD003,3,20,7,0.49801476535490496,31
FD003,3,20,8,0.8942126257285548,31
FD003,3,20,9,0.22124761703602372,31
FD003,3,22,0,0.5094476755759414,16
FD003,3,22,1,0.49971076712982554,16
FD003,3,22,2,0.8872592876514667,16
FD003,3,22,3,0.4851499035820581,16
FD003,3,22,4,0.13834534094759507,16
FD003,3,22,5,1.5412065491588332,17
FD003,3,22,6,1.2760942223706149,16
FD003,3,22,7,0.7274413603491521,16
FD003,3,22,8,0.5170914861232644,16
FD003,3,22,9,0.2859956305810045,17
FD003,3,1,0,0.5635607630504385,22
FD003,3,1,1,0.4736848015845898,23
FD003,3,1,2,0.6028113430170137,23
FD003,3,1,3,1.0362904656483056,23
FD003,3,1,4,0.5509955806783012,23
FD003,3,1,5,1.6465788110782347,23
FD003,3,1,6,0.6659591346611071,23
FD003,3,1,7,0.38098896007705885,23
FD003,3,1,8,0.5880863853517404,23
FD003,3,1,9,0.23280805554970754,23
FD003,3,73,0,0.10878605041232742,18
FD003,3,73,1,0.20273509272793266,18
FD003,3,73,2,0.21503698310170796,19
FD003,3,73,3,1.2658400373442844,18
FD003,3,73,4,4.663257020637268,19
FD003,3,73,5,3.680576996088228,19
FD003,3,73,6,1.559645257889446,18
FD003,3,73,7,0.5514142592109601,18
FD003,3,73,8,0.16064407982491719,19
FD003,3,73,9,0.2808034349550414,19
FD003,3,57,0,0.28490869272399577,18
FD003,3,57,1,0.36842871783097497,18
FD003,3,57,2,0.3119512864798256,19
FD003,3,57,3,0.21545762618752134,18
FD003,3,57,4,1.3521291824525425,19
FD003,3,57,5,1.1762446871615895,19
FD003,3,57,6,0.6335428785756777,18
FD003,3,57,7,1.0970878171573328,18
FD003,3,57,8,0.4251079828171794,19
FD003,3,57,9,0.9401095787698643,19
FD003,3,4,0,0.5439182176355948,24
FD003,3,4,1,1.3496044503200209,24
FD003,3,4,2,1.1592330494080394,24
FD003,3,4,3,1.7516747735242775,24
FD003,3,4,4,2.3743882293952954,24
FD003,3,4,5,2.6815801913413577,25
FD003,3,4,6,1.9572813579026302,24
FD003,3,4,7,1.039928168586644,24
FD003,3,4,8,1.739388819869918,24
FD003,3,4,9,1.1135915358387511,25
FD003,3,25,0,0.16123860820079708,16
FD003,3,25,1,0.5684640214338395,16
FD003,3,25,2,0.21401876197224026,16
FD003,3,25,3,0.38052355326793186,17
FD003,3,25,4,1.051575773148337,16
FD003,3,25,5,0.2431024118344975,16
FD003,3,25,6,0.4477552634255643,17
FD003,3,25,7,0.39033300553477657,16
FD003,3,25,8,0.33804175339108106,16
FD003,3,25,9,0.30857403571376174,17
FD003,4,99,0,0.6261310006150999,11
FD003,4,99,1,0.5428609958420164,11
FD003,4,99,2,1.103796559863357,12
FD003,4,99,3,0.7465369974595704,11
FD003,4,99,4,0.14784993014079634,12
FD003,4,99,5,1.2421267303090535,12
FD003,4,99,6,1.37863297044259,11
FD003,4,99,7,0.36486317059899587,11
FD003,4,99,8,0.8741964497726462,12
FD003,4,99,9,0.6776934762851266,12
FD003,4,59,0,0.21883861703687915,26
FD003,4,59,1,0.16255834217314716,27
FD003,4,59,2,0.18127948057725282,27
FD003,4,59,3,0.417533441947588,27
FD003,4,59,4,0.5521549377480754,27
FD003,4,59,5,0.4561733003788531,27
FD003,4,59,6,0.479778472554817,27
FD003,4,59,7,0.4555211308748656,27
FD003,4,59,8,0.18251091201838984,27
FD003,4,59,9,0.8671376125314664,27
FD003,4,10,0,0.10546663571812617,45
FD003,4,10,1,0.1274093713270903,45
FD003,4,10,2,0.158545979802988,45
FD003,4,10,3,0.17603201896394177,45
FD003,4,10,4,0.2020673683801547,45
FD003,4,10,5,0.2094361481063484,45
FD003,4,10,6,0.2917464487409443,45
FD003,4,10,7,1.0451773037378171,45
FD003,4,10,8,1.3987164483800474,45
FD003,4,10,9,1.6904394314633189,46
FD003,4,51,0,0.31484807538720305,15
FD003,4,51,1,0.5349191626110075,16
FD003,4,51,2,0.5213206612291407,17
FD003,4,51,3,0.9656378046164129,15
FD003,4,51,4,0.9859723635764723,16
FD003,4,51,5,1.6445283247993834,17
FD003,4,51,6,0.6416947175280732,16
FD003,4,51,7,1.2798590054737933,15
FD003,4,51,8,0.35607969711903,16
FD003,4,51,9,1.457748721207749,17
FD003,4,73,0,0.20214436645579056,18
FD003,4,73,1,0.17220513602674387,18
FD003,4,73,2,0.1887891841390116,19
FD003,4,73,3,0.549779115404905,18
FD003,4,73,4,0.7897847342401547,19
FD003,4,73,5,1.2369035085426956,19
FD003,4,73,6,0.26663212244182566,18
FD003,4,73,7,0.9677999253733611,18
FD003,4,73,8,0.4091138463511373,19
FD003,4,73,9,0.5116517858249714,19
FD003,4,88,0,0.15119724310409915,29
FD003,4,88,1,0.14353840151596375,29
FD003,4,88,2,0.23675888242399296,29
FD003,4,88,3,0.11229501508561818,29
FD003,4,88,4,0.08273415569368117,29
FD003,4,88,5,0.25120508254583124,30
FD003,4,88,6,0.6327306808486077,29
FD003,4,88,7,0.5370604203743219,29
FD003,4,88,8,0.8715087490873344,29
FD003,4,88,9,0.9026724408448705,30
FD003,4,2,0,0.16847573171146132,22
FD003,4,2,1,0.21406868501665266,22
FD003,4,2,2,0.18208916895192812,22
FD003,4,2,3,0.2471961426047747,23
FD003,4,2,4,0.3469331869061794,22
FD003,4,2,5,1.538324119788765,22
FD003,4,2,6,2.1334495745858026,23
FD003,4,2,7,0.9953424793349386,22
FD003,4,2,8,0.7416332447218159,22
FD003,4,2,9,0.8052630550368529,23
FD003,4,70,0,0.4345001467734799,14
FD003,4,70,1,0.44504443206052424,14
FD003,4,70,2,2.9095835457891432,14
FD003,4,70,3,1.705858570892807,14
FD003,4,70,4,1.3720522758276084,14
FD003,4,70,5,1.0684472973608041,15
FD003,4,70,6,1.0275992312202509,14
FD003,4,70,7,0.6166384437622658,14
FD003,4,70,8,1.4586382692033157,14
FD003,4,70,9,1.728968939779225,15
FD003,4,56,0,0.6350262846644592,16
FD003,4,56,1,1.1186414093319819,16
FD003,4,56,2,0.6863832667967537,17
FD003,4,56,3,0.3985034674317045,16
FD003,4,56,4,0.3119402260681483,17
FD003,4,56,5,0.39874359788511426,17
FD003,4,56,6,0.12474616912854261,16
FD003,4,56,7,0.7153087103350042,16
FD003,4,56,8,0.317584134397768,17
FD003,4,56,9,0.9830631630839041,17
FD003,4,47,0,0.646412962800532,23
FD003,4,47,1,0.6960300860719177,24
FD003,4,47,2,0.5818125049584044,24
FD003,4,47,3,1.5140634479085437,24
FD003,4,47,4,1.1782213793283163,24
FD003,4,47,5,0.4513414328221745,24
FD003,4,47,6,1.2332623900948703,24
FD003,4,47,7,1.4109818782037173,24
FD003,4,47,8,0.5139575739715565,24
FD003,4,47,9,0.3054071916517438,24
FD004,0,166,0,1.6227224805911786,23
FD004,0,166,1,0.6164268016823335,24
FD004,0,166,2,0.917409345284492,24
FD004,0,166,3,1.3606821501489224,24
FD004,0,166,4,1.227234410139305,24
FD004,0,166,5,1.0901894372254812,24
FD004,0,166,6,0.5782164780006172,24
FD004,0,166,7,0.8000058794480625,24
FD004,0,166,8,0.6355437359280789,24
FD004,0,166,9,0.15864069908948744,24
FD004,0,82,0,1.0632259053995972,16
FD004,0,82,1,1.5068564949714554,17
FD004,0,82,2,1.509884224059808,17
FD004,0,82,3,2.118723614022063,16
FD004,0,82,4,0.3193424342248781,17
FD004,0,82,5,0.3899372952810301,17
FD004,0,82,6,0.9221659645155915,16
FD004,0,82,7,0.7476798808973522,17
FD004,0,82,8,0.7046775008411691,17
FD004,0,82,9,0.5560296598591175,17
FD004,0,235,0,0.4506778721894392,16
FD004,0,235,1,0.8921021947618446,17
FD004,0,235,2,0.7035271530566826,17
FD004,0,235,3,0.3217198644781169,17
FD004,0,235,4,1.5979732671117781,17
FD004,0,235,5,0.47459420856045864,17
FD004,0,235,6,1.521004172742054,17
FD004,0,235,7,0.6976961431469023,17
FD004,0,235,8,0.7975279850331694,17
FD004,0,235,9,0.6497206282144812,17
FD004,0,175,0,0.5014278272520091,12
FD004,0,175,1,0.3842332780459149,13
FD004,0,175,2,0.528314120966382,12
FD004,0,175,3,1.0621031899281683,13
FD004,0,175,4,0.681972813638593,12
FD004,0,175,5,1.0369655275586904,13
FD004,0,175,6,0.27333677401118667,13
FD004,0,175,7,0.3798238835293247,12
FD004,0,175,8,0.5902914726112136,13
FD004,0,175,9,0.3323582213724635,13
FD004,0,238,0,0.10338810051197832,15
FD004,0,238,1,0.12564133751268375,16
FD004,0,238,2,1.8137472507329648,16
FD004,0,238,3,5.239937104887655,15
FD004,0,238,4,3.029111297309681,16
FD004,0,238,5,3.4112856335020805,16
FD004,0,238,6,1.925743644767321,15
FD004,0,238,7,1.5461547284556794,16
FD004,0,238,8,0.7343376424277203,16
FD004,0,238,9,0.539607548117885,16
FD004,0,40,0,0.6309968907818063,17
FD004,0,40,1,0.46712824310419343,18
FD004,0,40,2,1.2905813300785751,17
FD004,0,40,3,0.36140615977143054,18
FD004,0,40,4,0.5154825515301613,17
FD004,0,40,5,0.8295782212470668,18
FD004,0,40,6,0.5680674780250201,18
FD004,0,40,7,0.340866121967273,17
FD004,0,40,8,0.3223767378796095,18
FD004,0,40,9,0.603649311609403,18
FD004,0,231,0,0.416505999163391,16
FD004,0,231,1,0.3650573162128397,16
FD004,0,231,2,0.2679192565493688,17
FD004,0,231,3,0.7494356294548461,16
FD004,0,231,4,0.23764582744771073,16
FD004,0,231,5,1.4794724674035205,17
FD004,0,231,6,2.065596609150843,16
FD004,0,231,7,0.7090899990250976,17
FD004,0,231,8,0.5579712758171625,16
FD004,0,231,9,0.5640199328438212,17
FD004,0,194,0,0.41238683814918214,11
FD004,0,194,1,3.179298094453767,11
FD004,0,194,2,0.6109204889972263,12
FD004,0,194,3,0.11323698287478576,11
FD004,0,194,4,1.0542401401433885,12
FD004,0,194,5,1.0188076602591272,12
FD004,0,194,6,2.1701614753464855,11
FD004,0,194,7,1.1451828655030103,11
FD004,0,194,8,0.4026813287467079,12
FD004,0,194,9,0.4862434317445845,12
FD004,0,59,0,1.3427519279086564,14
FD004,0,59,1,0.9509046098192598,15
FD004,0,59,2,0.18842628428127872,15
FD004,0,59,3,0.23428302131923945,14
FD004,0,59,4,1.0562930443156375,15
FD004,0,59,5,0.9869808484570761,15
FD004,0,59,6,0.8689075587411199,14
FD004,0,59,7,1.1083380213316254,15
FD004,0,59,8,0.5839884475980811,15
FD004,0,59,9,0.5788009734607741,15
FD004,0,141,0,1.5221725829001493,16
FD004,0,141,1,1.0066725395980383,17
FD004,0,141,2,1.1679934211309357,17
FD004,0,141,3,1.4428080369236294,17
FD004,0,141,4,0.7146295457828102,17
FD004,0,141,5,1.27394424964331,17
FD004,0,141,6,0.7139782272737993,17
FD004,0,141,7,0.3791067767448054,17
FD004,0,141,8,0.6713049360364484,17
FD004,0,141,9,0.38223572689283725,17
FD004,0,89,0,0.8042378244911331,13
FD004,0,89,1,0.3824842594549186,14
FD004,0,89,2,0.5278492445138302,14
FD004,0,89,3,0.4766785474920303,14
FD004,0,89,4,1.1731727972487183,13
FD004,0,89,5,0.17791266672921957,14
FD004,0,89,6,0.8708824985763417,14
FD004,0,89,7,0.5922309866483602,14
FD004,0,89,8,0.25677009502249204,14
FD004,0,89,9,0.17293207358103319,14
FD004,0,217,0,1.0422702440001308,16
FD004,0,217,1,0.7241487616865236,17
FD004,0,217,2,1.4648508838832486,18
FD004,0,217,3,0.12525685324409924,16
FD004,0,217,4,0.5928863620397747,17
FD004,0,217,5,0.5687915561740886,18
FD004,0,217,6,0.5968730012273542,17
FD004,0,217,7,0.36688316023104833,16
FD004,0,217,8,0.27340197532298716,17
FD004,0,217,9,0.16279795057577676,18
FD004,0,71,0,0.2900246188671355,28
FD004,0,71,1,0.7453910227248569,28
FD004,0,71,2,0.6162452352633159,28
FD004,0,71,3,3.6966796099194172,28
FD004,0,71,4,5.419786195227825,28
FD004,0,71,5,0.36080684692908804,29
FD004,0,71,6,1.5309157036145788,28
FD004,0,71,7,1.461211496750763,28
FD004,0,71,8,0.8075921487533335,28
FD004,0,71,9,0.39620086027763757,29
FD004,0,88,0,0.1390134043809039,35
FD004,0,88,1,0.1648163815924541,36
FD004,0,88,2,0.17427865583359461,36
FD004,0,88,3,0.2322793223020282,36
FD004,0,88,4,0.16547128401429131,35
FD004,0,88,5,0.4781976064027543,36
FD004,0,88,6,0.5519840606906445,36
FD004,0,88,7,0.5529686558669316,36
FD004,0,88,8,0.31658471997132565,36
FD004,0,88,9,0.1720163238700065,36
FD004,0,37,0,0.31215768224018126,35
FD004,0,37,1,0.3423064613538098,36
FD004,0,37,2,0.27712885342510185,36
FD004,0,37,3,0.24046259976605133,36
FD004,0,37,4,0.5849550997505909,35
FD004,0,37,5,0.4599022099280208,36
FD004,0,37,6,0.49983635075756405,36
FD004,0,37,7,0.9857519240387267,36
FD004,0,37,8,0.5758705518653033,36
FD004,0,37,9,0.22141362934019312,36
FD004,0,22,0,0.488283384771411,18
FD004,0,22,1,0.8367297283266018,18
FD004,0,22,2,0.40838825094016906,18
FD004,0,22,3,0.6213362983762489,18
FD004,0,22,4,0.3820231216444602,18
FD004,0,22,5,0.7880446409395065,18
FD004,0,22,6,0.3233160780024622,18
FD004,0,22,7,0.6089876430131572,18
FD004,0,22,8,0.560576259196921,18
FD004,0,22,9,0.275869731525498,19
FD004,0,212,0,0.5577077847651896,19
FD004,0,212,1,0.4208214762341008,20
FD004,0,212,2,0.35119132426151434,20
FD004,0,212,3,0.4977021134198625,20
FD004,0,212,4,0.2819598872672332,20
FD004,0,212,5,0.4180639205985409,20
FD004,0,212,6,0.5335948157501404,20
FD004,0,212,7,0.75916100322061,20
FD004,0,212,8,0.31159009123975895,20
FD004,0,212,9,0.14865815893443574,20
FD004,0,10,0,0.1482969658526777,32
FD004,0,10,1,0.0953768681974358,32
FD004,0,10,2,0.16349584993374272,33
FD004,0,10,3,0.1941773650935334,32
FD004,0,10,4,0.4019773247630335,32
FD004,0,10,5,0.47202121719394186,33
FD004,0,10,6,0.21314769185154658,32
FD004,0,10,7,0.9533187387188982,33
FD004,0,10,8,0.266879962671251,32
FD004,0,10,9,0.32508916804274074,33
FD004,0,104,0,0.1865938960330597,17
FD004,0,104,1,0.24312192771798302,17
FD004,0,104,2,0.4067331141412728,17
FD004,0,104,3,0.44199668304431694,18
FD004,0,104,4,1.7558058681105484,17
FD004,0,104,5,2.3324959941080237,17
FD004,0,104,6,2.97939770498855,18
FD004,0,104,7,1.2399779652015668,17
FD004,0,104,8,0.7039956571354333,17
FD004,0,104,9,0.3967385680771446,18
FD004,0,196,0,0.3195729431736814,14
FD004,0,196,1,0.6143646865263832,14
FD004,0,196,2,0.27516457933327737,15
FD004,0,196,3,1.1163961150475892,14
FD004,0,196,4,0.48114390271799035,14
FD004,0,196,5,1.3218064342886722,15
FD004,0,196,6,1.3156848959633072,14
FD004,0,196,7,1.3763413868057943,15
FD004,0,196,8,0.0969662570919923,14
FD004,0,196,9,0.25541832757142485,15
FD004,0,68,0,0.6647268683325435,13
FD004,0,68,1,0.5192292506694913,13
FD004,0,68,2,0.458254473873943,13
FD004,0,68,3,0.3321623827632526,14
FD004,0,68,4,0.822166080509802,13
FD004,0,68,5,0.9530014242160523,13
FD004,0,68,6,0.3559255948821511,14
FD004,0,68,7,0.4597847483886252,13
FD004,0,68,8,0.2360931254988477,13
FD004,0,68,9,0.16766525646967542,14
FD004,0,193,0,0.5952949856461391,16
FD004,0,193,1,0.966805174178431,17
FD004,0,193,2,0.7199413414913985,17
FD004,0,193,3,0.5316569959292569,16
FD004,0,193,4,0.3408072667349155,17
FD004,0,193,5,0.2689122417930139,17
FD004,0,193,6,0.32383928249560756,16
FD004,0,193,7,0.09565778179960448,17
FD004,0,193,8,0.43524455145504504,17
FD004,0,193,9,0.27806639740462136,17
FD004,0,118,0,0.3510740816459814,51
FD004,0,118,1,0.3764454595462048,51
FD004,0,118,2,0.45737428899418053,51
FD004,0,118,3,0.3955489474539277,52
FD004,0,118,4,0.5466149425423021,51
FD004,0,118,5,0.5062173634473424,51
FD004,0,118,6,0.8466890415166288,52
FD004,0,118,7,1.282780680436375,51
FD004,0,118,8,1.4536439880867835,51
FD004,0,118,9,0.535604784430423,52
FD004,0,48,0,0.20289887087774525,29
FD004,0,48,1,0.07612730375799541,29
FD004,0,48,2,0.19139811364929227,29
FD004,0,48,3,0.1568857969620675,29
FD004,0,48,4,0.15809268687122274,29
FD004,0,48,5,0.08910660598493675,30
FD004,0,48,6,0.850327224715951,29
FD004,0,48,7,1.0510388067069463,29
FD004,0,48,8,0.5307894493144248,29
FD004,0,48,9,0.20188490996699457,30
FD004,0,173,0,0.24696324017877302,42
FD004,0,173,1,0.2999134367444886,43
FD004,0,173,2,0.2769263029795261,43
FD004,0,173,3,0.32146079849438125,42
FD004,0,173,4,0.4803686746387745,43
FD004,0,173,5,0.4339821904913905,43
FD004,0,173,6,0.9595173005203512,42
FD004,0,173,7,0.5256408377156964,43
FD004,0,173,8,0.448943240222536,43
FD004,0,173,9,0.378080984434601,43
FD004,1,51,0,0.22321782962806672,25
FD004,1,51,1,0.20335301288169685,25
FD004,1,51,2,0.36838931239455136,26
FD004,1,51,3,0.27222132100720153,25
FD004,1,51,4,0.29501206126928337,26
FD004,1,51,5,0.8119444076270386,26
FD004,1,51,6,1.4413369698430165,25
FD004,1,51,7,0.30539673924815053,25
FD004,1,51,8,0.5035186031599119,26
FD004,1,51,9,0.4317312043842706,26
FD004,1,143,0,0.18478776024040058,15
FD004,1,143,1,0.5975060777243353,15
FD004,1,143,2,0.5913889735184268,16
FD004,1,143,3,0.7691650189665701,15
FD004,1,143,4,0.9654695940290926,15
FD004,1,143,5,1.740343587673384,16
FD004,1,143,6,0.4128412062403696,15
FD004,1,143,7,0.9289927233695991,16
FD004,1,143,8,0.7454273002631558,15
FD004,1,143,9,1.1152693479606604,16
FD004,1,158,0,0.425665277183873,36
FD004,1,158,1,0.36427764062079193,37
FD004,1,158,2,0.41864536457657797,37
FD004,1,158,3,0.47513620968843323,37
FD004,1,158,4,0.5537183414408187,37
FD004,1,158,5,0.5155063417487309,37
FD004,1,158,6,1.1375847950783757,37
FD004,1,158,7,0.6246175257774366,37
FD004,1,158,8,0.3137348889258698,37
FD004,1,158,9,0.8490626842132677,37
FD004,1,157,0,0.12874870745635975,26
FD004,1,157,1,0.08869189456200414,27
FD004,1,157,2,0.13933862561737775,27
FD004,1,157,3,0.11503506521490818,27
FD004,1,157,4,0.1873257956265847,26
FD004,1,157,5,0.31213395462563787,27
FD004,1,157,6,2.419005290617164,27
FD004,1,157,7,1.6020950155215161,27
FD004,1,157,8,0.34879764573196453,27
FD004,1,157,9,0.27754023506584624,27
FD004,1,140,0,0.327224114549615,26
FD004,1,140,1,0.34226144348857424,27
FD004,1,140,2,0.5237106717064097,27
FD004,1,140,3,0.4933759743235227,27
FD004,1,140,4,0.4548940950115681,26
FD004,1,140,5,0.3386346002233088,27
FD004,1,140,6,0.4095558687907148,27
FD004,1,140,7,0.5524649170145474,27
FD004,1,140,8,1.6544508036201309,27
FD004,1,140,9,1.2082603651880957,27
FD004,1,213,0,1.0783721126755248,16
FD004,1,213,1,0.9851349874861434,17
FD004,1,213,2,1.5963810234624716,17
FD004,1,213,3,0.8615968616057268,16
FD004,1,213,4,0.2632747103272405,17
FD004,1,213,5,0.48070177370631106,17
FD004,1,213,6,1.0871481640488514,16
FD004,1,213,7,0.29069956975761213,17
FD004,1,213,8,0.38486207798575484,17
FD004,1,213,9,0.28691635676616145,17
FD004,1,147,0,0.4237848837684832,20
FD004,1,147,1,0.5780786350358487,20
FD004,1,147,2,0.8538906447376211,21
FD004,1,147,3,0.7581480788822125,20
FD004,1,147,4,0.8769549012344364,20
FD004,1,147,5,0.739697921969611,21
FD004,1,147,6,0.5522710536789435,20
FD004,1,147,7,0.6466157053512697,21
FD004,1,147,8,0.24482718393336889,20
FD004,1,147,9,0.24304914970568406,21
FD004,1,102,0,0.6677102264744715,16
FD004,1,102,1,1.0314486762633426,16
FD004,1,102,2,0.7552242072433809,17
FD004,1,102,3,0.46546855192295034,16
FD004,1,102,4,0.22343302643986662,16
FD004,1,102,5,0.8598010577799261,17
FD004,1,102,6,0.4206611265876644,16
FD004,1,102,7,0.7763679064478206,17
FD004,1,102,8,0.2972132174651917,16
FD004,1,102,9,0.5696392869164877,17
FD004,1,21,0,0.41027866356083065,19
FD004,1,21,1,0.2802437682252573,20
FD004,1,21,2,0.3069001633816364,20
FD004,1,21,3,0.55656706658829,19
FD004,1,21,4,0.23272608396720357,20
FD004,1,21,5,1.5160837119183261,20
FD004,1,21,6,1.4019436545156838,19
FD004,1,21,7,0.26095423612977087,20
FD004,1,21,8,0.7023648363990732,20
FD004,1,21,9,0.73022189826913,20
FD004,1,179,0,0.38483192009697664,40
FD004,1,179,1,0.30811109584497576,40
FD004,1,179,2,0.5678305351383711,41
FD004,1,179,3,1.773358146047448,40
FD004,1,179,4,5.129333150433132,41
FD004,1,179,5,0.7522409924647704,41
FD004,1,179,6,0.2536518762529888,40
FD004,1,179,7,1.274458970069837,40
FD004,1,179,8,0.28453826877426897,41
FD004,1,179,9,0.17691851434621012,41
FD004,1,26,0,0.7573223369542019,26
FD004,1,26,1,0.6554408212971912,27
FD004,1,26,2,0.7170141416137917,27
FD004,1,26,3,0.9229592321295107,26
FD004,1,26,4,1.4641681170106042,27
FD004,1,26,5,0.8748944983509771,27
FD004,1,26,6,1.841411180175267,26
FD004,1,26,7,0.8379445957321588,27
FD004,1,26,8,0.2170504054737003,27
FD004,1,26,9,0.5235903648427841,27
FD004,1,135,0,0.20564737627302396,11
FD004,1,135,1,0.8929875309279365,12
FD004,1,135,2,0.7305449196098749,12
FD004,1,135,3,0.35093213715840443,12
FD004,1,135,4,0.9005682518830416,12
FD004,1,135,5,1.5312763902225404,12
FD004,1,135,6,0.28157522136496627,12
FD004,1,135,7,0.5092624049768386,12
FD004,1,135,8,0.6103424745955786,12
FD004,1,135,9,0.599389806354544,12
FD004,1,72,0,0.6739235253853963,27
FD004,1,72,1,0.2876642792242212,28
FD004,1,72,2,0.3164537806281754,28
FD004,1,72,3,0.4945695881082792,28
